0,10,20,30,40,50,60,70,80,90,100
#TBC_0.1,0.0,0.00046275642631951836,0.0,0.0007516072988364303,0.0003543676402711159,0.0007900377687943136,0.0007458341471246207,0.0012258918297833122,0.0008215425170894057,0.0008729869874255455
#TBC_0.5,0.0024082399653118495,0.004858942476354943,0.007795492567456388,0.012320002160421959,0.01573530880612433,0.01777114025679964,0.017469132207993548,0.022049860843577355,0.024473494955281675,0.023841711686242464
#TBC_1,0.018891103512669906,0.03337969983284743,0.04151289824899021,0.05017529742078041,0.05665363437133695,0.0706130844768334,0.07600968326477857,0.08223497852457295,0.08987388249740631,0.09382401735769326
#PPC_25,0.031534363330557126,0.04318491704625093,0.061311868142295445,0.07222980286321741,0.08086255238983353,0.09322208202977973,0.10176802148782173,0.11107916938867969,0.11541743010304502,0.12154391060367084
#PPC_10,0.04259868695596351,0.06772934615730501,0.09432364386768566,0.1097577772547083,0.1284399108791405,0.1373622883958996,0.1459521108337248,0.1590835930326683,0.16239982314427845,0.16804141207591206
#PPC_5,0.0876173841552794,0.11211248820375319,0.14706300918514462,0.16622723842492923,0.18004315247577554,0.1880868314649058,0.19912260206296484,0.20713238176506274,0.21080898471336695,0.2127252176473532
#PPC_1,0.26591541867366086,0.3200585765256868,0.3346138104181167,0.3355036805443119,0.34530476574452024,0.3349409185003521,0.3412653433182993,0.34027458592354715,0.33782323833406397,0.34232991339650876
