10,20,30,40,50,60,70,80,90,100
0.007676853403333547,0.006691875490262157,0.005650972826649684,0.00481177093541391,0.004409028641392704,0.004058107981304144,0.0038381002698610256,0.0034801734733856103,0.003210343563694579,0.003060743209887804
